City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kitale,KE,2021-10-25 20:57:57,1.0157,35.0062,56.53,80,53,2.33
296,Along,IN,2021-10-25 20:57:58,28.1667,94.7667,61.27,97,22,2.04
297,Alhama De Murcia,ES,2021-10-25 20:57:58,37.851,-1.4251,63.12,82,94,2.33
298,Minna,NG,2021-10-25 20:57:59,9.6139,6.5569,78.15,63,91,3.09
299,Hami,CN,2021-10-25 20:57:59,42.8,93.45,46.72,35,0,6.67
300,Chapleau,CA,2021-10-25 20:58:00,47.8405,-83.4034,33.89,100,90,11.5
301,Ponta Delgada,PT,2021-10-25 20:58:00,37.7333,-25.6667,68.72,73,20,4.61
302,Dikson,RU,2021-10-25 20:58:00,73.5069,80.5464,13.78,82,100,17.2
303,Guerrero Negro,MX,2021-10-25 20:58:01,27.9769,-114.0611,71.76,61,28,14.9
304,Bela,IN,2021-10-25 20:58:02,25.9333,81.9833,71.53,66,0,5.14
305,San Cristobal,VE,2021-10-25 20:58:03,7.7669,-72.225,77.18,83,85,2.86
306,Hofn,IS,2021-10-25 20:58:03,64.2539,-15.2082,39.67,73,100,6.69
307,Ca Mau,VN,2021-10-25 20:53:58,9.1769,105.15,75.87,93,96,3.06
308,Mount Isa,AU,2021-10-25 20:58:04,-20.7333,139.5,73.17,56,75,0.0
309,Avarua,CK,2021-10-25 20:53:04,-21.2078,-159.775,77.05,61,75,16.11
310,Tukrah,LY,2021-10-25 20:58:05,32.5341,20.5791,73.17,73,65,5.97
311,Zaozerne,UA,2021-10-25 20:58:05,45.1582,33.2787,45.95,57,1,10.33
312,Kalianget,ID,2021-10-25 20:58:06,-7.05,113.9333,81.75,76,100,7.72
313,Quatre Cocos,MU,2021-10-25 20:54:29,-20.2078,57.7625,73.51,77,13,18.03
314,Bjorkelangen,NO,2021-10-25 20:58:06,59.8848,11.5694,51.4,91,99,10.31
315,Antofagasta,CL,2021-10-25 20:58:07,-23.65,-70.4,61.88,62,0,4.21
316,Luanda,AO,2021-10-25 20:58:07,-8.8368,13.2343,76.48,75,100,9.51
317,Mayumba,GA,2021-10-25 20:58:08,-3.432,10.6554,76.69,91,100,10.98
318,Laurel,US,2021-10-25 20:58:08,39.0993,-76.8483,77.88,69,75,4.0
319,Tibati,CM,2021-10-25 20:58:09,6.4667,12.6333,69.03,91,100,2.59
320,Bahia Blanca,AR,2021-10-25 20:55:22,-38.7196,-62.2724,73.71,26,54,9.55
321,Esperance,AU,2021-10-25 20:58:09,-33.8667,121.9,51.64,77,61,8.43
322,Sulangan,PH,2021-10-25 20:58:10,11.1373,123.7228,82.51,77,85,14.0
323,Yinchuan,CN,2021-10-25 20:58:10,38.4681,106.2731,48.56,28,95,4.41
324,Liverpool,GB,2021-10-25 20:55:59,53.4106,-2.9779,49.82,85,20,1.99
325,Pangnirtung,CA,2021-10-25 20:58:11,66.1451,-65.7125,24.8,80,75,2.3
326,Brae,GB,2021-10-25 20:54:23,60.3964,-1.353,49.91,76,100,18.5
327,Kidal,ML,2021-10-25 20:58:11,18.4411,1.4078,90.09,12,87,6.67
328,Anaconda,US,2021-10-25 20:58:12,46.1285,-112.9423,45.97,89,100,3.56
329,Itamaraca,BR,2021-10-25 20:58:12,-7.7478,-34.8256,83.08,71,16,13.04
330,Beidao,CN,2021-10-25 20:58:12,34.5686,105.8933,48.34,83,100,7.45
331,Biak,ID,2021-10-25 20:58:13,-0.9131,122.8766,76.15,86,100,0.34
332,Ipixuna,BR,2021-10-25 20:58:13,-1.7625,-48.8043,85.95,84,34,3.76
333,Aripuana,BR,2021-10-25 20:58:14,-9.1667,-60.6333,80.31,80,96,4.07
334,Pulaski,US,2021-10-25 20:58:14,34.7668,-92.3001,78.96,52,0,8.99
335,Batagay-Alyta,RU,2021-10-25 20:53:24,67.8006,130.4114,2.93,90,100,2.82
336,Huarmey,PE,2021-10-25 20:58:15,-10.0681,-78.1522,68.0,72,12,10.42
337,Yantai,CN,2021-10-25 20:58:15,37.5333,121.4,54.05,73,23,8.79
338,Hastings,GB,2021-10-25 20:56:06,50.8552,0.5729,53.8,89,50,11.39
339,Hualmay,PE,2021-10-25 20:58:16,-11.0964,-77.6139,67.23,72,35,9.06
340,Yeppoon,AU,2021-10-25 20:58:16,-23.1333,150.7333,69.58,84,100,8.37
341,Byron Bay,AU,2021-10-25 20:53:32,-28.65,153.6167,71.06,72,97,10.11
342,Brooks,CA,2021-10-25 20:55:11,50.5834,-111.8851,56.98,36,100,16.11
343,Iturbe,PY,2021-10-25 20:58:17,-26.05,-56.4833,75.54,59,0,1.95
344,Irbeyskoye,RU,2021-10-25 20:58:18,55.6428,95.4522,47.66,60,99,17.4
345,Kodiak,US,2021-10-25 20:58:18,57.79,-152.4072,40.59,89,100,9.08
346,Port-Gentil,GA,2021-10-25 20:58:19,-0.7193,8.7815,78.76,94,75,10.36
347,Denpasar,ID,2021-10-25 20:58:19,-8.65,115.2167,76.71,88,40,1.14
348,Mombetsu,JP,2021-10-25 20:58:20,44.3525,143.3525,46.83,71,100,5.12
349,Kongolo,CD,2021-10-25 20:58:20,-5.3833,27.0,71.49,94,47,1.16
350,Havelock,US,2021-10-25 20:58:21,34.8791,-76.9013,73.94,88,100,1.01
351,San Quintin,MX,2021-10-25 20:58:21,30.4833,-115.95,68.2,67,3,15.46
352,Kinsale,IE,2021-10-25 20:58:22,51.7075,-8.5306,49.37,87,75,9.22
353,Plettenberg Bay,ZA,2021-10-25 20:58:22,-34.0527,23.3716,59.05,89,19,5.91
354,Leningradskiy,RU,2021-10-25 20:58:22,69.3833,178.4167,7.97,95,100,15.21
355,Lagos,NG,2021-10-25 20:58:23,6.5833,3.75,80.92,93,100,4.83
356,Alekseyevsk,RU,2021-10-25 20:58:23,57.8406,108.3492,36.27,96,100,14.67
357,Upernavik,GL,2021-10-25 20:58:24,72.7868,-56.1549,15.12,62,8,5.88
358,Iskateley,RU,2021-10-25 20:58:24,67.6803,53.1512,21.02,83,18,10.04
359,Cloquet,US,2021-10-25 20:55:22,46.7216,-92.4594,46.38,88,90,12.66
360,Contai,IN,2021-10-25 20:58:25,21.7786,87.7536,73.33,81,0,5.77
361,Esil,KZ,2021-10-25 20:58:25,51.9556,66.4042,49.64,45,100,15.46
362,Nizhnyaya Poyma,RU,2021-10-25 20:58:26,56.1622,97.1933,45.64,66,90,16.75
363,Tanta,EG,2021-10-25 20:58:26,30.7885,31.0019,64.98,78,0,5.35
364,Andippatti,IN,2021-10-25 20:58:27,9.9833,77.6333,74.59,85,58,0.34
365,Berezovyy,RU,2021-10-25 20:58:27,51.6667,135.7,33.22,82,0,5.32
366,Cartagena,CO,2021-10-25 20:58:08,10.3997,-75.5144,78.42,94,75,5.75
367,Willowmore,ZA,2021-10-25 20:58:28,-33.2926,23.4895,54.81,78,0,10.45
368,Inuvik,CA,2021-10-25 20:58:28,68.3499,-133.7218,25.66,93,90,1.14
369,Kiruna,SE,2021-10-25 20:58:29,67.8557,20.2251,22.12,100,90,0.0
370,Krasnyy,RU,2021-10-25 20:58:29,54.5678,31.4333,34.79,76,73,11.54
371,Saraland,US,2021-10-25 20:54:50,30.8207,-88.0706,85.5,71,52,8.59
372,Clearwater,US,2021-10-25 20:58:30,27.9659,-82.8001,86.05,85,40,15.01
373,Someshwar,IN,2021-10-25 20:58:30,13.5,75.0667,76.37,91,99,2.89
374,Port Blair,IN,2021-10-25 20:58:31,11.6667,92.75,80.33,82,92,6.98
375,Lompoc,US,2021-10-25 20:58:32,34.6391,-120.4579,64.13,85,90,11.5
376,Katsuura,JP,2021-10-25 20:58:32,35.1333,140.3,56.19,93,100,27.89
377,Puerto Quijarro,BO,2021-10-25 20:58:32,-17.7833,-57.7667,89.67,34,74,1.81
378,Stornoway,GB,2021-10-25 20:58:33,58.2093,-6.3865,47.93,87,20,10.36
379,Aasiaat,GL,2021-10-25 20:58:33,68.7098,-52.8699,3.81,93,41,4.79
380,Itarare,BR,2021-10-25 20:58:34,-24.1125,-49.3317,65.66,83,76,5.86
381,Okhotsk,RU,2021-10-25 20:58:34,59.3833,143.3,19.8,82,69,6.58
382,Tahta,EG,2021-10-25 20:58:34,26.7693,31.5021,71.92,46,0,8.19
383,Jerez,GT,2021-10-25 20:58:35,14.1,-89.75,89.46,87,53,3.58
384,Khatanga,RU,2021-10-25 20:58:35,71.9667,102.5,5.9,96,100,8.08
385,Adrar,MR,2021-10-25 20:58:36,20.5022,-10.0711,85.46,18,80,12.62
386,Santa Fe,AR,2021-10-25 20:56:24,-31.6333,-60.7,91.99,16,0,5.99
387,Darnah,LY,2021-10-25 20:58:36,32.767,22.6367,70.23,86,71,23.62
388,Lakes Entrance,AU,2021-10-25 20:58:37,-37.8811,147.981,52.16,70,52,4.36
389,Avera,US,2021-10-25 20:58:37,33.194,-82.5271,81.72,68,79,8.3
390,Yumen,CN,2021-10-25 20:58:38,40.2833,97.2,37.2,54,23,2.08
391,Sisimiut,GL,2021-10-25 20:58:38,66.9395,-53.6735,17.04,71,1,12.39
392,Buique,BR,2021-10-25 20:58:38,-8.6231,-37.1558,79.9,42,40,16.49
393,Asfi,MA,2021-10-25 20:58:39,32.2994,-9.2372,66.85,88,37,10.83
394,Mwanza,TZ,2021-10-25 20:58:39,-2.5167,32.9,75.25,78,75,0.0
395,Sydney,AU,2021-10-25 20:54:35,-33.8679,151.2073,61.59,73,20,1.01
396,Isangel,VU,2021-10-25 20:58:40,-19.55,169.2667,75.31,83,11,4.61
397,Burnie,AU,2021-10-25 20:58:40,-41.0667,145.9167,50.94,75,0,5.93
398,Kahului,US,2021-10-25 20:58:41,20.8947,-156.47,82.98,73,3,11.01
399,Port Hawkesbury,CA,2021-10-25 20:58:41,45.6169,-61.3485,49.8,92,90,5.99
400,Sembakung,ID,2021-10-25 20:58:41,3.8167,117.25,73.53,99,52,0.74
401,Ust-Kuyga,RU,2021-10-25 20:53:45,70.0167,135.6,0.43,98,100,1.43
402,Jardim,BR,2021-10-25 20:58:42,-21.4803,-56.1381,80.67,40,64,3.27
403,Havoysund,NO,2021-10-25 20:58:43,70.9963,24.6622,27.48,86,97,23.2
404,Praia Da Vitoria,PT,2021-10-25 20:58:43,38.7333,-27.0667,68.76,83,20,11.92
405,Pisco,PE,2021-10-25 20:58:43,-13.7,-76.2167,68.05,68,11,17.27
406,Kade,DE,2021-10-25 20:58:44,52.3833,12.2667,45.21,78,99,5.7
407,Honningsvag,NO,2021-10-25 20:58:44,70.9821,25.9704,34.45,75,86,21.68
408,Kavieng,PG,2021-10-25 20:58:45,-2.5744,150.7967,81.99,72,98,3.38
409,Swan Hill,AU,2021-10-25 20:57:54,-35.3378,143.5544,47.32,67,0,5.1
410,Maniitsoq,GL,2021-10-25 20:58:45,65.4167,-52.9,29.97,45,0,9.01
411,Manokwari,ID,2021-10-25 20:58:46,-0.8667,134.0833,78.6,74,92,5.17
412,Cocobeach,GA,2021-10-25 20:58:46,1.0002,9.5823,73.33,93,100,9.35
413,Kamenka,RU,2021-10-25 20:58:46,51.3223,42.7678,28.94,71,24,4.76
414,Ranong,TH,2021-10-25 20:58:47,9.9658,98.6348,77.85,88,90,3.02
415,Betioky,MG,2021-10-25 20:58:47,-23.7167,44.3833,77.99,64,28,6.62
416,Tres Arroyos,AR,2021-10-25 20:58:48,-38.3739,-60.2798,63.43,40,51,14.54
417,Asau,RO,2021-10-25 20:58:48,46.4333,26.4,36.75,70,0,2.28
418,Marawi,PH,2021-10-25 20:58:48,7.9986,124.2928,66.65,91,100,1.77
419,Evensk,RU,2021-10-25 20:58:49,61.95,159.2333,11.77,84,78,7.0
420,Kalmunai,LK,2021-10-25 20:58:49,7.4167,81.8167,78.66,83,97,4.9
421,Boqueirao,BR,2021-10-25 20:58:50,-7.5,-36.1333,83.75,49,2,17.43
422,Trinidad,BO,2021-10-25 20:58:50,-14.8333,-64.9,85.98,45,40,9.22
423,Kruisfontein,ZA,2021-10-25 20:58:51,-34.0033,24.7314,61.88,92,4,4.88
424,Aksarka,RU,2021-10-25 20:58:51,66.5606,67.7975,16.75,89,94,4.59
425,Baruun-Urt,MN,2021-10-25 20:58:51,46.6806,113.2792,31.93,72,41,5.55
426,Podosinovets,RU,2021-10-25 20:58:52,60.2776,47.0659,28.89,90,100,6.31
427,Zhongshu,CN,2021-10-25 20:58:52,24.5167,103.7667,56.01,99,100,2.71
428,Amalapuram,IN,2021-10-25 20:58:53,16.5833,82.0167,75.6,87,100,2.8
429,Redcliffe,AU,2021-10-25 20:58:53,-27.2307,153.0973,73.27,54,0,4.61
430,Allapalli,IN,2021-10-25 20:58:54,19.4167,80.0667,67.35,79,18,1.28
431,Sao Jose Da Coroa Grande,BR,2021-10-25 20:58:54,-8.8978,-35.1478,77.99,79,11,11.56
432,Montepuez,MZ,2021-10-25 20:58:55,-13.1256,38.9997,72.63,84,3,7.72
433,Lafia,NG,2021-10-25 20:58:55,8.4833,8.5167,80.2,72,62,3.94
434,Guasdualito,VE,2021-10-25 20:58:55,7.2424,-70.7324,81.7,77,90,3.89
435,Port Lincoln,AU,2021-10-25 20:58:56,-34.7333,135.8667,59.67,64,99,14.74
436,Xingyi,CN,2021-10-25 20:58:56,24.1877,102.817,56.3,98,99,3.27
437,Huancayo,PE,2021-10-25 20:58:57,-12.0667,-75.2333,62.89,53,90,6.31
438,Pasni,PK,2021-10-25 20:58:57,25.2631,63.471,76.78,60,0,1.36
439,Nipawin,CA,2021-10-25 20:58:57,53.3668,-104.0009,42.84,70,1,19.57
440,Vila Franca Do Campo,PT,2021-10-25 20:58:58,37.7167,-25.4333,68.41,76,38,4.54
441,Vanimo,PG,2021-10-25 20:58:58,-2.6741,141.3028,77.4,87,54,4.29
442,Biltine,TD,2021-10-25 20:58:59,14.5333,20.9167,85.46,19,9,8.48
443,Shebalino,RU,2021-10-25 20:58:59,51.2917,85.6772,39.06,72,27,5.06
444,Beringovskiy,RU,2021-10-25 20:59:00,63.05,179.3167,12.54,75,100,5.84
445,Ust-Nera,RU,2021-10-25 20:59:00,64.5667,143.2,5.16,99,97,2.66
446,Leh,IN,2021-10-25 20:59:00,34.1667,77.5833,27.59,69,31,0.56
447,Karratha,AU,2021-10-25 20:59:01,-20.7377,116.8463,74.32,43,2,10.98
448,Sur,OM,2021-10-25 20:54:28,22.5667,59.5289,80.87,65,0,7.34
449,Lamlash,GB,2021-10-25 20:59:02,55.5336,-5.1296,51.76,81,89,15.59
450,Boa Vista,BR,2021-10-25 20:55:10,2.8197,-60.6733,89.58,55,40,3.44
451,Juneau,US,2021-10-25 20:58:49,58.3019,-134.4197,43.84,91,100,3.49
452,Taltal,CL,2021-10-25 20:59:03,-25.4,-70.4833,63.43,68,23,3.36
453,Tikapur,NP,2021-10-25 20:59:03,28.5,81.1333,64.22,79,0,3.2
454,Birr,IE,2021-10-25 20:59:04,53.0914,-7.9133,48.58,86,97,7.65
455,Kanniyakumari,IN,2021-10-25 20:59:04,8.0833,77.5667,78.73,85,100,6.53
456,Jumla,NP,2021-10-25 20:59:05,29.2747,82.1838,43.48,85,4,3.83
457,Riyadh,SA,2021-10-25 20:59:05,24.6877,46.7219,78.94,38,0,8.99
458,Paka,MY,2021-10-25 20:59:06,4.6374,103.4368,76.98,94,39,0.0
459,Tekirdag,TR,2021-10-25 20:55:15,40.978,27.5085,51.15,59,92,17.27
460,Tchibanga,GA,2021-10-25 20:59:06,-2.85,11.0333,72.34,96,100,2.53
461,Amga,RU,2021-10-25 20:59:07,60.8953,131.9608,30.18,99,100,2.08
462,Ust-Ilimsk,RU,2021-10-25 20:59:07,58.0006,102.6619,44.42,78,100,18.86
463,Bangui,CF,2021-10-25 20:59:08,4.3612,18.555,80.78,89,61,0.0
464,Baracoa,CU,2021-10-25 20:59:08,20.3467,-74.4958,83.23,76,51,5.23
465,Wewak,PG,2021-10-25 20:59:08,-3.5534,143.6268,79.14,83,58,1.95
466,Rigaud,CA,2021-10-25 20:59:09,45.4793,-74.3024,46.65,77,100,15.77
467,Graham,US,2021-10-25 20:59:09,47.0529,-122.2943,58.8,66,75,4.0
468,Torgelow,DE,2021-10-25 20:59:10,53.6333,14.0167,47.5,76,98,7.14
469,Santa Vitoria Do Palmar,BR,2021-10-25 20:59:10,-33.5189,-53.3681,74.5,57,0,11.14
470,Arlit,NE,2021-10-25 20:57:33,18.7369,7.3853,85.96,12,0,3.49
471,Noumea,NC,2021-10-25 20:55:26,-22.2763,166.4572,75.0,99,3,7.92
472,Biloxi,US,2021-10-25 20:59:11,30.396,-88.8853,85.98,69,61,7.0
473,Chifeng,CN,2021-10-25 20:59:11,42.2683,118.9636,44.73,44,7,6.73
474,Vostok,RU,2021-10-25 20:59:12,46.4856,135.8833,31.84,78,2,5.03
475,Moroto,UG,2021-10-25 20:59:12,2.5345,34.6666,71.83,59,74,8.39
476,Concepcion Del Oro,MX,2021-10-25 20:59:13,24.6333,-101.4167,74.43,25,100,6.13
477,Kloulklubed,PW,2021-10-25 20:59:13,7.0419,134.2556,83.98,60,8,7.81
478,Sitka,US,2021-10-25 20:59:14,57.0531,-135.33,47.52,73,100,2.64
479,Grindavik,IS,2021-10-25 20:59:14,63.8424,-22.4338,37.9,87,75,5.75
480,Vera Cruz,BR,2021-10-25 20:59:14,-12.6333,-41.0333,76.35,76,98,3.67
481,Coahuayana,MX,2021-10-25 20:59:15,18.7333,-103.6833,85.41,63,100,3.18
482,Nokaneng,BW,2021-10-25 20:59:15,-19.6667,22.2667,77.05,50,85,8.86
483,Jeannette,US,2021-10-25 20:59:16,40.3281,-79.6153,64.42,79,75,1.01
484,Khakhea,BW,2021-10-25 20:59:16,-24.6895,23.494,70.05,63,0,17.85
485,Ulety,RU,2021-10-25 20:59:17,51.3572,112.4849,29.77,90,7,6.82
486,Black River,JM,2021-10-25 20:59:17,18.0264,-77.8487,86.99,72,74,12.41
487,College,US,2021-10-25 20:59:18,64.8569,-147.8028,28.29,93,94,0.76
488,Laconia,US,2021-10-25 20:59:18,43.5279,-71.4704,45.37,95,100,7.02
489,Bima,ID,2021-10-25 20:59:18,-8.4667,118.7167,76.55,92,100,3.98
490,General Roca,AR,2021-10-25 20:59:19,-39.0333,-67.5833,79.2,25,100,32.7
491,Tazovskiy,RU,2021-10-25 20:59:19,67.4667,78.7,15.78,91,37,9.66
492,Isla Vista,US,2021-10-25 20:59:20,34.4133,-119.861,62.02,82,100,1.99
493,Chernyshevskiy,RU,2021-10-25 20:59:20,63.0128,112.4714,28.49,97,100,7.52
494,Zhuanghe,CN,2021-10-25 20:59:21,39.7008,122.9911,55.36,81,92,7.4
495,Nata,PA,2021-10-25 20:59:21,8.3333,-80.5167,88.47,72,82,1.21
496,Lucapa,AO,2021-10-25 20:59:22,-8.4192,20.7447,66.02,88,94,0.92
497,Danville,US,2021-10-25 20:58:26,36.586,-79.395,76.42,70,42,4.0
498,Berestechko,UA,2021-10-25 20:59:22,50.3605,25.1107,39.0,58,10,8.5
499,Lincoln,US,2021-10-25 20:59:23,40.8,-96.667,57.29,64,20,4.0
500,Balabac,PH,2021-10-25 20:59:23,7.9868,117.0645,80.82,78,91,7.43
501,Harper,LR,2021-10-25 20:59:23,4.375,-7.7169,78.21,80,100,8.61
502,Ulaangom,MN,2021-10-25 20:59:24,49.9811,92.0667,31.01,76,14,2.01
503,Mercedes,AR,2021-10-25 20:59:24,-34.6515,-59.4307,87.03,28,30,6.96
504,Svetlogorsk,BY,2021-10-25 20:59:25,52.6333,29.7333,35.33,65,82,8.79
505,Meulaboh,ID,2021-10-25 20:59:25,4.1363,96.1285,74.7,91,96,4.21
506,Puerto Escondido,MX,2021-10-25 20:59:26,15.85,-97.0667,85.21,72,87,7.56
507,West Plains,US,2021-10-25 20:59:26,36.7281,-91.8524,65.55,61,0,7.0
508,Arrifes,PT,2021-10-25 20:59:27,37.7667,-25.7,66.45,73,20,4.61
509,Port Hedland,AU,2021-10-25 20:59:27,-20.3167,118.5667,73.45,88,0,8.05
510,Nuuk,GL,2021-10-25 20:59:28,64.1835,-51.7216,23.88,49,0,15.01
511,Sann,PK,2021-10-25 20:59:28,26.0418,68.1378,67.91,34,0,4.41
512,Mackay,AU,2021-10-25 20:56:49,-21.15,149.2,75.18,88,40,8.05
513,Abilene,US,2021-10-25 20:58:32,32.4487,-99.7331,95.49,27,0,1.99
514,Bardiyah,LY,2021-10-25 20:59:29,31.7561,25.0865,70.5,74,77,13.47
515,Zholymbet,KZ,2021-10-25 20:59:29,51.7433,71.7122,47.1,54,100,13.6
516,Arosa,CH,2021-10-25 20:59:30,46.7779,9.6762,32.85,64,24,1.14
517,Saint-Francois,FR,2021-10-25 20:59:30,46.4154,3.9054,52.48,98,75,2.3
518,Waingapu,ID,2021-10-25 20:59:31,-9.6567,120.2641,79.09,82,72,3.11
519,Storslett,NO,2021-10-25 20:59:31,69.7678,21.0247,25.2,85,100,10.76
520,Montrose,US,2021-10-25 20:59:31,38.4166,-108.2673,65.61,24,44,28.97
521,Wamba,NG,2021-10-25 20:59:32,8.9333,8.6,77.41,77,32,3.18
522,Nyurba,RU,2021-10-25 20:59:32,63.2842,118.3319,31.48,83,96,7.31
523,Moroni,KM,2021-10-25 20:59:33,-11.7022,43.2551,78.64,84,13,2.75
524,Pirajui,BR,2021-10-25 20:59:33,-21.9986,-49.4572,85.51,64,100,3.18
525,Luderitz,NA,2021-10-25 20:59:34,-26.6481,15.1594,57.58,87,5,3.85
526,Pevek,RU,2021-10-25 20:59:34,69.7008,170.3133,-1.08,96,100,4.03
527,Zhigalovo,RU,2021-10-25 20:59:34,54.8097,105.1578,36.54,81,100,4.65
528,Bara,NG,2021-10-25 20:59:35,10.3744,10.7288,82.98,44,91,6.29
529,Aklavik,CA,2021-10-25 20:59:35,68.2191,-135.0107,25.63,94,100,0.54
530,Zhangye,CN,2021-10-25 20:59:36,38.9342,100.4517,41.54,66,96,5.93
531,Sampit,ID,2021-10-25 20:59:36,-2.5333,112.95,73.63,98,98,1.03
532,Fortuna,US,2021-10-25 20:59:37,40.5982,-124.1573,60.98,69,75,1.01
533,Awbari,LY,2021-10-25 20:59:37,26.5921,12.7805,73.33,28,0,7.29
534,Gualaceo,EC,2021-10-25 20:59:37,-2.9,-78.7833,60.46,81,89,4.72
535,Darhan,MN,2021-10-25 20:59:38,49.4867,105.9228,33.48,77,9,8.23
536,Raudeberg,NO,2021-10-25 20:59:39,61.9875,5.1352,49.19,88,100,8.01
537,Tatawin,TN,2021-10-25 20:59:39,32.9297,10.4518,72.48,58,55,9.35
538,Bambanglipuro,ID,2021-10-25 20:59:39,-7.95,110.2833,78.28,77,94,3.94
539,Nelson Bay,AU,2021-10-25 20:59:40,-32.7167,152.15,65.1,76,97,1.01
540,Correntina,BR,2021-10-25 20:59:40,-13.3433,-44.6367,76.77,73,98,0.74
541,Waitati,NZ,2021-10-25 20:59:41,-45.75,170.5667,56.8,94,100,5.12
542,Cajuru,BR,2021-10-25 20:59:41,-21.2753,-47.3042,86.97,78,94,2.98
543,Jinchang,CN,2021-10-25 20:59:41,38.4953,102.1739,42.73,65,96,5.28
544,Diamantino,BR,2021-10-25 20:59:42,-14.4086,-56.4461,78.75,70,100,1.9
545,Khandyga,RU,2021-10-25 20:59:42,62.6667,135.6,21.51,98,99,2.26
546,Abnub,EG,2021-10-25 20:59:43,27.2696,31.1511,68.22,47,0,7.43
547,Banda Aceh,ID,2021-10-25 20:59:43,5.5577,95.3222,78.24,83,100,5.32
548,Ayabaca,PE,2021-10-25 20:59:43,-4.6398,-79.7149,56.73,72,99,3.53
549,Lewisporte,CA,2021-10-25 20:59:44,49.2499,-55.0482,40.14,72,77,6.4
550,Necochea,AR,2021-10-25 20:59:44,-38.5473,-58.7368,63.03,57,16,7.47
551,Kieta,PG,2021-10-25 20:59:45,-6.2167,155.6333,81.07,78,22,1.7
552,Tilichiki,RU,2021-10-25 20:59:45,60.4667,166.1,26.53,93,100,7.2
553,Numazu,JP,2021-10-25 20:59:46,35.1,138.8667,60.84,87,98,11.79
554,Shieli,KZ,2021-10-25 20:59:46,44.1667,66.75,49.73,37,5,9.17
555,Lao Cai,VN,2021-10-25 20:59:46,22.4833,103.95,65.35,96,50,0.63
556,Turayf,SA,2021-10-25 20:59:47,31.6725,38.6637,62.85,34,0,4.61
557,Ribeira Brava,PT,2021-10-25 20:59:47,32.65,-17.0667,70.72,74,22,7.29
558,Ottawa,CA,2021-10-25 20:58:40,45.4112,-75.6981,46.76,73,90,4.0
559,Fort Nelson,CA,2021-10-25 20:59:48,58.8053,-122.7002,29.79,100,90,2.3
560,Suntar,RU,2021-10-25 20:59:48,62.1444,117.6319,34.07,72,95,6.85
561,Kayerkan,RU,2021-10-25 20:59:49,69.3497,87.7602,15.4,94,100,12.93
562,Corinto,GR,2021-10-25 20:59:49,37.9407,22.9573,59.68,79,100,8.3
563,Rocky Mountain House,CA,2021-10-25 20:59:50,52.3668,-114.9188,56.95,53,47,9.22
564,Nivala,FI,2021-10-25 20:59:50,63.9167,24.9667,40.17,96,100,7.16
565,Kodinsk,RU,2021-10-25 20:59:50,58.6881,99.1844,42.85,73,82,18.68
566,Lethem,GY,2021-10-25 20:59:51,3.3803,-59.7968,83.25,75,100,8.97
567,Myanaung,MM,2021-10-25 20:59:51,18.2833,95.3167,73.35,93,34,2.91
568,Mareeba,AU,2021-10-25 20:54:53,-17.0,145.4333,68.72,96,60,2.62
569,Tacuarembo,UY,2021-10-25 20:59:52,-31.7333,-55.9833,75.15,63,0,7.14
570,Lufilufi,WS,2021-10-25 20:59:52,-13.8745,-171.5986,85.78,78,99,13.94
571,Aykhal,RU,2021-10-25 20:59:53,66.0,111.5,15.58,96,99,12.17
572,Teguise,ES,2021-10-25 20:52:58,29.0605,-13.564,68.22,78,20,14.97
